id	compound	class	paraphrase	correct	score
179	space flight	COMP-R	space flight is a flight that is composed of a space	0	3.8256585597991943
179	space flight	PURPOSE	space flight is a flight intended for a space	0	3.9945735931396484
180	ground force	LOCATION	ground force is a force that is located on the ground	1	2.975519895553589
180	ground force	PARTONOMY	ground force is a force that is part of the ground	0	2.9704043865203857
180	ground force	USG-R	ground force is a force that uses the ground	0	3.9469943046569824
180	ground force	PROD-R	ground force is  a force that the ground produces	0	4.800665378570557
180	ground force	PRODUCTION	ground force is a force that produces the ground	0	3.9077882766723633
180	ground force	CONT-R	ground force is a force that contains the ground	0	4.040431022644043
180	ground force	TOPIC-R	ground force is a force that is about the ground	0	3.9370133876800537
180	ground force	COMP-R	ground force is a force that is composed of the ground	0	3.2619950771331787
180	ground force	PURPOSE	ground force is a force intended for the ground	0	4.485937118530273
181	skull fracture	LOCATION	skull fracture is a fracture that is located in the skull	1	2.751004934310913
181	skull fracture	PARTONOMY	skull fracture is a fracture that is part of the skull	0	3.118093490600586
181	skull fracture	USG-R	skull fracture is a fracture that uses the skull	0	4.1558051109313965
181	skull fracture	PROD-R	skull fracture is  a fracture that the skull produces	0	4.937412261962891
181	skull fracture	PRODUCTION	skull fracture is a fracture that produces the skull	0	4.362220287322998
181	skull fracture	CONT-R	skull fracture is a fracture that contains the skull	0	4.33854341506958
181	skull fracture	TOPIC-R	skull fracture is a fracture that is about the skull	0	4.214341640472412
181	skull fracture	COMP-R	skull fracture is a fracture that is composed of the skull	0	3.6118571758270264
181	skull fracture	PURPOSE	skull fracture is a fracture intended for the skull	0	4.260903358459473
182	patio furniture	LOCATION	patio furniture is a furniture that is located on a patio	1	2.720034599304199
182	patio furniture	PARTONOMY	patio furniture is a furniture that is part of a patio	0	2.79594349861145
182	patio furniture	USG-R	patio furniture is a furniture that uses a patio	0	3.6104769706726074
182	patio furniture	PROD-R	patio furniture is  a furniture that a patio produces	0	5.457763671875
182	patio furniture	PRODUCTION	patio furniture is a furniture that produces a patio	0	3.643786668777466
182	patio furniture	CONT-R	patio furniture is a furniture that contains a patio	0	3.4506092071533203
182	patio furniture	TOPIC-R	patio furniture is a furniture that is about a patio	0	3.6414449214935303
182	patio furniture	COMP-R	patio furniture is a furniture that is composed of a patio	0	3.1233091354370117
182	patio furniture	PURPOSE	patio furniture is a furniture intended for a patio	0	3.373072624206543
183	home game	LOCATION	home game is a game that is located at home	1	3.573542356491089
183	home game	PARTONOMY	home game is a game that is part of home	0	3.7414255142211914
183	home game	USG-R	home game is a game that uses home	0	4.4585065841674805
183	home game	PROD-R	home game is  a game that home produces	0	5.8091864585876465
183	home game	PRODUCTION	home game is a game that produces home	0	4.834938049316406
183	home game	CONT-R	home game is a game that contains home	0	4.709218978881836
183	home game	TOPIC-R	home game is a game that is about home	0	4.194194793701172
183	home game	COMP-R	home game is a game that is composed of home	0	3.8756392002105713
183	home game	PURPOSE	home game is a game intended for home	0	4.428450584411621
184	street gang	LOCATION	street gang is a gang that is located on the street	1	3.4204959869384766
184	street gang	PARTONOMY	street gang is a gang that is part of the street	0	3.337233304977417
184	street gang	USG-R	street gang is a gang that uses the street	0	4.179230690002441
184	street gang	PROD-R	street gang is  a gang that the street produces	0	6.0139617919921875
184	street gang	PRODUCTION	street gang is a gang that produces the street	0	4.703823566436768
184	street gang	CONT-R	street gang is a gang that contains the street	0	4.551425933837891
184	street gang	TOPIC-R	street gang is a gang that is about the street	0	4.0697808265686035
184	street gang	COMP-R	street gang is a gang that is composed of the street	0	3.5522239208221436
184	street gang	PURPOSE	street gang is a gang intended for the street	0	4.8038458824157715
185	neighborhood group	LOCATION	neighborhood group is a group that is located in a neighborhood	1	2.6448092460632324
185	neighborhood group	PARTONOMY	neighborhood group is a group that is part of a neighborhood	0	2.591322660446167
185	neighborhood group	USG-R	neighborhood group is a group that uses a neighborhood	0	3.3287312984466553
185	neighborhood group	PROD-R	neighborhood group is  a group that a neighborhood produces	0	4.6736297607421875
185	neighborhood group	PRODUCTION	neighborhood group is a group that produces a neighborhood	0	3.8049845695495605
185	neighborhood group	CONT-R	neighborhood group is a group that contains a neighborhood	0	3.4067676067352295
185	neighborhood group	TOPIC-R	neighborhood group is a group that is about a neighborhood	0	3.339388370513916
185	neighborhood group	COMP-R	neighborhood group is a group that is composed of a neighborhood	0	2.991276979446411
185	neighborhood group	PURPOSE	neighborhood group is a group intended for a neighborhood	0	3.705359935760498
186	beach house	LOCATION	beach house is a house that is located on a beach	1	3.3011181354522705
186	beach house	PARTONOMY	beach house is a house that is part of a beach	0	3.517210006713867
186	beach house	USG-R	beach house is a house that uses a beach	0	4.634747505187988
186	beach house	PROD-R	beach house is  a house that a beach produces	0	5.7496113777160645
186	beach house	PRODUCTION	beach house is a house that produces a beach	0	4.843156337738037
186	beach house	CONT-R	beach house is a house that contains a beach	0	4.271182537078857
186	beach house	TOPIC-R	beach house is a house that is about a beach	0	4.646823406219482
186	beach house	COMP-R	beach house is a house that is composed of a beach	0	3.9908056259155273
186	beach house	PURPOSE	beach house is a house intended for a beach	0	4.797367095947266
187	center ice	LOCATION	center ice is an ice that is located in a center	1	3.561696767807007
187	center ice	PARTONOMY	center ice is an ice that is part of a center	0	3.858989715576172
187	center ice	USG-R	center ice is an ice that uses a center	0	4.8243231773376465
187	center ice	PROD-R	center ice is  an ice that a center produces	0	6.28437614440918
187	center ice	PRODUCTION	center ice is an ice that produces a center	0	4.803013801574707
187	center ice	CONT-R	center ice is an ice that contains a center	0	4.616691589355469
187	center ice	TOPIC-R	center ice is an ice that is about a center	0	4.7046427726745605
187	center ice	COMP-R	center ice is an ice that is composed of a center	0	4.079854488372803
187	center ice	PURPOSE	center ice is an ice intended for a center	0	5.3251447677612305
188	brain injury	LOCATION	brain injury is an injury that is located in the brain	1	2.8057281970977783
188	brain injury	PARTONOMY	brain injury is an injury that is part of the brain	0	3.2090203762054443
188	brain injury	USG-R	brain injury is an injury that uses the brain	0	3.9405460357666016
188	brain injury	PROD-R	brain injury is  an injury that the brain produces	0	4.993849277496338
188	brain injury	PRODUCTION	brain injury is an injury that produces the brain	0	4.334961414337158
188	brain injury	CONT-R	brain injury is an injury that contains the brain	0	3.951742172241211
188	brain injury	TOPIC-R	brain injury is an injury that is about the brain	0	3.773085832595825
188	brain injury	COMP-R	brain injury is an injury that is composed of the brain	0	3.793199300765991
188	brain injury	PURPOSE	brain injury is an injury intended for the brain	0	4.111539363861084
189	moon landing	LOCATION	moon landing is a landing that is located on the moon	1	3.345874786376953
189	moon landing	PARTONOMY	moon landing is a landing that is part of the moon	0	3.570516586303711
189	moon landing	USG-R	moon landing is a landing that uses the moon	0	4.6797776222229
189	moon landing	PROD-R	moon landing is  a landing that the moon produces	0	5.789292335510254
189	moon landing	PRODUCTION	moon landing is a landing that produces the moon	0	5.030180931091309
189	moon landing	CONT-R	moon landing is a landing that contains the moon	0	4.955772399902344
189	moon landing	TOPIC-R	moon landing is a landing that is about the moon	0	4.179171085357666
189	moon landing	COMP-R	moon landing is a landing that is composed of the moon	0	4.081919193267822
189	moon landing	PURPOSE	moon landing is a landing intended for the moon	0	4.373617649078369
190	street light	LOCATION	street light is a light that is located on a street	1	2.8148133754730225
190	street light	PARTONOMY	street light is a light that is part of a street	0	2.844975233078003
190	street light	USG-R	street light is a light that uses a street	0	3.793053150177002
190	street light	PROD-R	street light is  a light that a street produces	0	5.1836042404174805
190	street light	PRODUCTION	street light is a light that produces a street	0	4.127773284912109
190	street light	CONT-R	street light is a light that contains a street	0	4.038518905639648
190	street light	TOPIC-R	street light is a light that is about a street	0	3.968684673309326
190	street light	COMP-R	street light is a light that is composed of a street	0	3.464589834213257
190	street light	PURPOSE	street light is a light intended for a street	0	4.1974592208862305
191	hotel lobby	LOCATION	hotel lobby is a lobby that is located in a hotel	1	3.060471773147583
191	hotel lobby	PARTONOMY	hotel lobby is a lobby that is part of a hotel	0	3.0257174968719482
191	hotel lobby	USG-R	hotel lobby is a lobby that uses a hotel	0	4.680725574493408
191	hotel lobby	PROD-R	hotel lobby is  a lobby that a hotel produces	0	5.723052024841309
191	hotel lobby	PRODUCTION	hotel lobby is a lobby that produces a hotel	0	4.999995231628418
191	hotel lobby	CONT-R	hotel lobby is a lobby that contains a hotel	0	4.239859104156494
191	hotel lobby	TOPIC-R	hotel lobby is a lobby that is about a hotel	0	4.505616664886475
191	hotel lobby	COMP-R	hotel lobby is a lobby that is composed of a hotel	0	4.077640533447266
191	hotel lobby	PURPOSE	hotel lobby is a lobby intended for a hotel	0	4.439098358154297
192	office lobby	LOCATION	office lobby is a lobby that is located in an office	1	3.169121503829956
192	office lobby	PARTONOMY	office lobby is a lobby that is part of an office	0	3.2012524604797363
192	office lobby	USG-R	office lobby is a lobby that uses an office	0	4.819740295410156
192	office lobby	PROD-R	office lobby is  a lobby that an office produces	0	6.108145713806152
192	office lobby	PRODUCTION	office lobby is a lobby that produces an office	0	5.128115653991699
192	office lobby	CONT-R	office lobby is a lobby that contains an office	0	4.333614349365234
192	office lobby	TOPIC-R	office lobby is a lobby that is about an office	0	4.612511157989502
192	office lobby	COMP-R	office lobby is a lobby that is composed of an office	0	4.036739826202393
192	office lobby	PURPOSE	office lobby is a lobby intended for an office	0	4.47760009765625
193	door lock	LOCATION	door lock is a lock that is located on a door	1	2.5979299545288086
193	door lock	PARTONOMY	door lock is a lock that is part of a door	0	2.6194052696228027
193	door lock	USG-R	door lock is a lock that uses a door	0	3.7383735179901123
193	door lock	PROD-R	door lock is  a lock that a door produces	0	5.440057754516602
